date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_public_holiday,is_school_holiday,temperature,precipitation,weather_type,special_exhibition,local_event,marketing_campaign,ticket_promotion,ticket_price,visitors_last_week,visitors_last_2weeks,visitors_last_month,visitors_7day_avg,visitors_14day_avg,visitors_30day_avg,visitors_same_day_last_year,visitors,dow_sin,dow_cos,month_sin,month_cos,doy,doy_sin,doy_cos,woy_sin,woy_cos,is_weekend,season,season_Autumn,season_Spring,season_Summer,season_Winter,weather_encoded,weather_Cloudy,weather_Partly Cloudy,weather_Rainy,weather_Sunny,days_since_start,weekend_x_public_holiday,weekend_x_school_holiday,exhibition_x_weekend,sunny_weekend,marketing_x_exhibition,any_boost,boost_count,visitors_lag_1,visitors_lag_2,visitors_lag_3,visitors_lag_14,visitors_lag_21,visitors_lag_28,visitors_lag_60,visitors_lag_90,rolling_mean_3d,rolling_std_3d,rolling_max_3d,rolling_min_3d,rolling_mean_7d,rolling_std_7d,rolling_max_7d,rolling_min_7d,rolling_mean_14d,rolling_std_14d,rolling_max_14d,rolling_min_14d,rolling_mean_30d,rolling_std_30d,rolling_max_30d,rolling_min_30d,rolling_mean_60d,rolling_std_60d,rolling_max_60d,rolling_min_60d,rolling_mean_90d,rolling_std_90d,rolling_max_90d,rolling_min_90d,ewma_7d,ewma_14d,ewma_30d,lag_7_same_dow,lag_14_same_dow,lag_21_same_dow,lag_28_same_dow,mean_last_4_same_dow,visitors_log
2023-10-01,2023,10,1,6,Sunday,39,4,0,1,17.1,0.1,Sunny,1,0,0,0,25,310.0,367.0,219.0,379.1428571428572,360.07142857142856,317.8333333333333,380.9425444596443,640,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,274,-0.9999907397361901,0.004303538296243821,-1.0,-1.8369701987210297e-16,1,Spring,0,1,0,0,3,0,0,0,1,273,0,1,1,1,0,1,2,403.0,329.0,327.0,367.0,329.0,282.0,284.0,244.0,353.0,43.31281565541432,403.0,327.0,332.0,44.833023542920365,403.0,282.0,340.57142857142856,53.226243217353826,485.0,282.0,303.8,83.23601674010246,580.0,178.0,269.35,82.40018615249625,580.0,129.0,260.6666666666667,79.07953612476453,580.0,116.0,350.58154045001714,337.08539783922436,310.39622718357157,310.0,367.0,329.0,282.0,322.0,6.46302945692067
2023-10-02,2023,10,2,0,Monday,40,4,0,1,17.3,5.8,Rainy,1,0,1,0,25,282.0,321.0,296.0,385.1428571428572,360.2857142857143,318.76666666666665,380.9425444596443,324,0.0,1.0,-1.0,-1.8369701987210297e-16,275,-0.9997685019798909,0.021516097436222233,-0.992708874098054,0.1205366802553232,0,Spring,0,1,0,0,0,0,0,1,0,274,0,0,0,0,1,1,3,640.0,403.0,329.0,321.0,221.0,274.0,236.0,280.0,457.3333333333333,162.46332919564728,640.0,329.0,379.14285714285717,123.07372935416784,640.0,282.0,360.07142857142856,96.26283273949979,640.0,282.0,317.8333333333333,101.85354033199293,640.0,178.0,275.28333333333336,95.28300249767366,640.0,129.0,265.06666666666666,88.58701048667554,640.0,116.0,422.93615533751284,377.4740114606611,331.6609867201154,282.0,321.0,221.0,274.0,274.5,5.783825182329737
2023-10-03,2023,10,3,1,Tuesday,40,4,0,0,14.8,3.7,Cloudy,1,0,1,0,25,292.0,313.0,282.0,382.1428571428572,357.2857142857143,318.4,380.9425444596443,271,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,276,-0.9992500112396835,0.03872228089217399,-0.992708874098054,0.1205366802553232,0,Spring,0,1,0,0,1,1,0,0,0,275,0,0,0,0,1,1,2,324.0,640.0,403.0,313.0,178.0,180.0,246.0,390.0,455.6666666666667,164.45161395782424,640.0,324.0,385.14285714285717,118.48688896727333,640.0,292.0,360.2857142857143,96.17246413159435,640.0,282.0,318.76666666666665,101.77483034598492,640.0,178.0,276.75,95.34533575821837,640.0,129.0,265.55555555555554,88.79152595348631,640.0,116.0,398.2021165031346,370.34414326590627,331.166729512366,292.0,313.0,178.0,180.0,240.75,5.605802066295998
2023-10-04,2023,10,4,2,Wednesday,40,4,0,0,19.5,0.7,Cloudy,1,0,1,0,25,381.0,327.0,274.0,381.8571428571428,361.0,321.9,380.9425444596443,379,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,277,-0.9984354211555643,0.05591699010060302,-0.992708874098054,0.1205366802553232,0,Spring,0,1,0,0,1,1,0,0,0,276,0,0,0,0,1,1,2,271.0,324.0,640.0,327.0,219.0,257.0,330.0,217.0,411.6666666666667,199.51023365565297,640.0,271.0,382.14285714285717,121.46663269039344,640.0,271.0,357.2857142857143,98.39045339198952,640.0,271.0,318.4,101.93155242274266,640.0,178.0,277.1666666666667,95.26326886833226,640.0,129.0,264.23333333333335,87.79803816497295,640.0,116.0,366.40158737735095,357.09825749711877,327.28500502769725,381.0,327.0,219.0,257.0,296.0,5.940171252720432
2023-10-05,2023,10,5,3,Thursday,40,4,0,0,13.7,0.2,Partly Cloudy,1,1,0,0,25,327.0,323.0,180.0,412.57142857142856,376.6428571428572,333.96666666666664,380.9425444596443,542,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,278,-0.9973249731081555,0.07309512989807776,-0.992708874098054,0.1205366802553232,0,Spring,0,1,0,0,2,0,1,0,0,277,0,0,0,0,0,1,2,379.0,271.0,324.0,323.0,249.0,250.0,412.0,254.0,324.6666666666667,54.00308633155346,379.0,271.0,381.85714285714283,121.47212104213992,640.0,271.0,361.0,98.14040177999276,640.0,271.0,321.9,102.15686045455304,640.0,178.0,277.98333333333335,95.93155958439185,640.0,129.0,266.03333333333336,88.4768045524944,640.0,116.0,369.5511905330132,360.0184898308363,330.6214563162329,327.0,323.0,249.0,250.0,287.25,6.297109319933935
2023-10-06,2023,10,6,4,Friday,40,4,0,0,17.3,0.4,Sunny,1,1,0,0,25,329.0,308.0,257.0,430.57142857142856,387.1428571428572,340.56666666666666,380.9425444596443,455,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,279,-0.9959189961471792,0.0902516100310407,-0.992708874098054,0.1205366802553232,0,Spring,0,1,0,0,3,0,0,0,1,278,0,0,0,0,0,1,2,542.0,379.0,271.0,308.0,232.0,270.0,215.0,342.0,397.3333333333333,136.4270256706245,542.0,271.0,412.57142857142856,132.01370780195208,640.0,271.0,376.64285714285717,108.52196313888003,640.0,271.0,333.96666666666664,106.12045314034721,640.0,178.0,280.15,100.3748609556414,640.0,129.0,269.23333333333335,93.122855906243,640.0,116.0,412.6633928997599,384.2826911867248,344.2587817151857,329.0,308.0,232.0,270.0,284.75,6.1224928095143865
2023-10-07,2023,10,7,5,Saturday,40,4,0,0,10.9,0.3,Partly Cloudy,1,1,1,0,25,403.0,485.0,250.0,497.0,414.5,361.1666666666667,380.9425444596443,868,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,280,-0.994217906893952,0.10738134666416306,-0.992708874098054,0.1205366802553232,1,Spring,0,1,0,0,2,0,1,0,0,279,0,0,1,0,1,1,3,455.0,542.0,379.0,485.0,580.0,310.0,197.0,296.0,458.6666666666667,81.56183748134447,542.0,379.0,430.57142857142856,127.22271435407752,640.0,271.0,387.14285714285717,108.48102077382855,640.0,271.0,340.56666666666666,107.31895206003621,640.0,178.0,284.15,102.49428673618476,640.0,129.0,270.4888888888889,94.86054157059316,640.0,116.0,423.24754467481995,393.7116656951615,351.4033764432383,403.0,485.0,580.0,310.0,444.5,6.767343125265392
2023-10-08,2023,10,8,6,Sunday,40,4,0,0,14.9,0.3,Sunny,1,1,1,0,25,640.0,310.0,270.0,515.5714285714286,447.3571428571428,377.8333333333333,380.9425444596443,770,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,281,-0.9922222094179324,0.12447926388678869,-0.992708874098054,0.1205366802553232,1,Spring,0,1,0,0,3,0,0,0,1,280,0,0,1,1,1,1,3,868.0,455.0,542.0,310.0,367.0,329.0,242.0,266.0,621.6666666666666,217.72076918230215,868.0,455.0,497.0,206.88483108563943,868.0,271.0,414.5,167.3677434228636,868.0,271.0,361.1666666666667,142.78705711009277,868.0,178.0,295.3333333333333,126.59700731015306,868.0,129.0,276.84444444444443,113.84998123502719,868.0,116.0,534.435658506115,456.95011026914,384.7321908662552,640.0,310.0,367.0,329.0,411.5,6.647688373563329
2023-10-09,2023,10,9,0,Monday,41,4,0,0,14.3,1.5,Cloudy,1,1,0,0,25,324.0,282.0,310.0,536.0,460.57142857142856,383.06666666666666,380.9425444596443,467,0.0,1.0,-1.0,-1.8369701987210297e-16,282,-0.989932495087353,0.141540295217043,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,281,0,0,0,0,0,1,2,770.0,868.0,455.0,282.0,321.0,221.0,323.0,235.0,697.6666666666666,215.7923384491055,868.0,455.0,515.5714285714286,226.74277433754304,868.0,271.0,447.35714285714283,189.02608983249536,868.0,271.0,377.8333333333333,159.93060635967927,868.0,178.0,304.1333333333333,140.4230251372634,868.0,129.0,282.44444444444446,125.14549834215342,868.0,116.0,593.3267438795863,498.690095566588,409.5881785523033,324.0,282.0,321.0,221.0,287.0,6.148468295917647
2023-10-10,2023,10,10,1,Tuesday,41,4,0,0,15.9,0.6,Cloudy,1,1,0,0,25,271.0,292.0,329.0,553.8571428571429,468.0,385.3,380.9425444596443,396,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,283,-0.9873494423939864,0.15855938510313475,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,282,0,0,0,0,0,1,2,467.0,770.0,868.0,292.0,313.0,178.0,206.0,208.0,701.6666666666666,209.05103045269422,868.0,467.0,536.0,212.60761980700568,868.0,271.0,460.57142857142856,182.94585760051194,868.0,271.0,383.06666666666666,160.2028742549278,868.0,178.0,306.53333333333336,141.97295835459212,868.0,129.0,285.02222222222224,126.53888488628594,868.0,116.0,561.7450579096896,494.46474949104294,413.2921670327999,271.0,292.0,313.0,178.0,263.5,5.983936280687191
2023-10-11,2023,10,11,2,Wednesday,41,4,0,0,13.5,0.9,Cloudy,1,1,1,0,25,379.0,381.0,221.0,567.8571428571429,474.8571428571428,393.8333333333333,380.9425444596443,477,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,284,-0.9844738167520923,0.17553149042142777,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,283,0,0,0,0,1,1,3,396.0,467.0,770.0,381.0,327.0,219.0,376.0,243.0,544.3333333333334,198.63114895034283,770.0,396.0,553.8571428571429,190.7681215257845,868.0,379.0,468.0,177.60803862611445,868.0,271.0,385.3,159.8898651119489,868.0,178.0,309.7,141.81144081407064,868.0,129.0,287.1111111111111,126.80458684898834,868.0,116.0,520.3087934322673,481.33611622557055,412.1765433532645,379.0,381.0,327.0,219.0,326.5,6.169610732491456
2023-10-12,2023,10,12,3,Thursday,41,4,0,0,14.5,9.1,Rainy,1,1,0,0,25,542.0,327.0,178.0,535.0,473.7857142857143,398.3,380.9425444596443,312,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,285,-0.9813064702716093,0.19245158197082995,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,0,0,0,1,0,284,0,0,0,0,0,1,2,477.0,396.0,467.0,327.0,323.0,249.0,294.0,187.0,446.6666666666667,44.16257842714005,477.0,396.0,567.8571428571429,179.03205352806657,868.0,396.0,474.85714285714283,175.83508757349313,868.0,271.0,393.8333333333333,157.63425221462606,868.0,178.0,311.3833333333333,143.20438063400263,868.0,129.0,289.7111111111111,128.2803499752119,868.0,116.0,509.48159507420047,480.7579673954945,416.3587018466023,542.0,327.0,323.0,249.0,360.25,5.746203190540153
2023-10-13,2023,10,13,4,Friday,41,4,0,0,18.3,2.3,Cloudy,1,1,0,0,25,455.0,329.0,219.0,547.0,488.7857142857143,408.9666666666666,380.9425444596443,539,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,286,-0.9778483415056568,0.20931464596304888,-0.9709418174260521,0.23931566428755738,0,Spring,0,1,0,0,1,1,0,0,0,285,0,0,0,0,0,1,2,312.0,477.0,396.0,329.0,308.0,232.0,189.0,363.0,395.0,82.504545329333,477.0,312.0,535.0,203.94116798724153,868.0,312.0,473.7857142857143,176.84812196276843,868.0,271.0,398.3,153.14206836610327,868.0,219.0,311.68333333333334,143.18619993947493,868.0,129.0,291.1,127.83170554999364,868.0,116.0,460.11119630565037,458.2569050760953,409.625882372628,455.0,329.0,308.0,232.0,331.0,6.29156913955832
2023-10-14,2023,10,14,5,Saturday,41,4,0,0,13.3,6.0,Rainy,1,1,0,0,25,868.0,403.0,249.0,477.7142857142857,487.3571428571428,413.4333333333333,380.9425444596443,383,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,287,-0.9741004551724206,0.22611568550828803,-0.9709418174260521,0.23931566428755738,1,Spring,0,1,0,0,0,0,0,1,0,286,0,0,1,0,0,1,2,539.0,312.0,477.0,403.0,485.0,580.0,245.0,281.0,442.6666666666667,117.3300188925805,539.0,312.0,547.0,200.89798406156365,868.0,312.0,488.7857142857143,172.47482695763435,868.0,271.0,408.96666666666664,151.3567339748721,868.0,232.0,317.51666666666665,145.21842014022377,868.0,129.0,293.05555555555554,130.26699989223633,868.0,116.0,479.8333972292378,469.0226510659493,417.97259963891,868.0,403.0,485.0,580.0,584.0,5.950642552587727
2023-10-15,2023,10,15,6,Sunday,41,4,0,0,8.6,0.3,Sunny,1,1,0,0,25,770.0,640.0,232.0,464.4285714285714,490.0,428.26666666666665,380.9425444596443,677,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,288,-0.970063921851507,0.2428497220959358,-0.9709418174260521,0.23931566428755738,1,Spring,0,1,0,0,3,0,0,0,1,287,0,0,1,1,0,1,2,383.0,539.0,312.0,640.0,310.0,367.0,188.0,323.0,411.3333333333333,116.12206221615811,539.0,312.0,477.7142857142857,148.55494414044804,770.0,312.0,487.35714285714283,173.32078180816455,868.0,271.0,413.43333333333334,148.42197145030573,868.0,232.0,319.81666666666666,145.14323628591163,868.0,129.0,294.18888888888887,130.60420476432753,868.0,116.0,455.62504792192834,457.5529642571561,415.7163028880126,770.0,640.0,310.0,367.0,521.75,6.519147287940395
2023-10-16,2023,10,16,0,Monday,42,4,0,0,22.0,1.0,Cloudy,1,1,0,0,25,467.0,324.0,580.0,476.4285714285714,506.2142857142857,427.3,380.9425444596443,551,0.0,1.0,-1.0,-1.8369701987210297e-16,289,-0.965739937654855,0.25951179706979943,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,288,0,0,0,0,0,1,2,677.0,383.0,539.0,324.0,282.0,321.0,154.0,205.0,533.0,147.09180806557504,677.0,383.0,464.42857142857144,119.34523750148522,677.0,312.0,490.0,176.08739089091307,868.0,271.0,428.26666666666665,151.8610829203687,868.0,271.0,327.96666666666664,151.21798909517562,868.0,129.0,298.1222222222222,136.6713295084709,868.0,116.0,510.96878594144624,486.8125690228686,432.573315604915,467.0,324.0,282.0,321.0,348.5,6.313548046277095
2023-10-17,2023,10,17,1,Tuesday,42,4,0,0,20.5,1.6,Cloudy,1,1,0,0,25,396.0,271.0,367.0,491.1428571428572,522.5,431.7,380.9425444596443,499,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,290,-0.9611297838723007,0.27609697309746883,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,289,0,0,0,0,0,1,2,551.0,677.0,383.0,271.0,292.0,313.0,129.0,192.0,537.0,147.49915253993822,677.0,383.0,476.42857142857144,123.78725990297195,677.0,312.0,506.2142857142857,169.97111907227446,868.0,271.0,427.3,150.95149940432444,868.0,271.0,334.5833333333333,152.15951617162128,868.0,129.0,301.96666666666664,138.87108644957536,868.0,116.0,520.9765894560846,495.3708931531528,440.2137468562109,396.0,271.0,292.0,313.0,318.0,6.214608098422191
2023-10-18,2023,10,18,2,Wednesday,42,4,0,0,9.8,0.2,Partly Cloudy,1,1,0,0,25,477.0,379.0,321.0,494.0,530.9285714285714,437.56666666666666,380.9425444596443,497,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,291,-0.9562348265919058,0.2926003356333479,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,2,0,1,0,0,290,0,0,0,0,0,1,2,499.0,551.0,677.0,379.0,381.0,327.0,313.0,173.0,575.6666666666666,91.5277735626367,677.0,499.0,491.14285714285717,118.64854061671562,677.0,312.0,522.5,156.05361504697916,868.0,312.0,431.7,151.05699997477532,868.0,271.0,340.75,151.18095846828658,868.0,162.0,305.3777777777778,139.90619471935105,868.0,116.0,515.4824420920635,495.8547740660657,444.0064083493586,477.0,379.0,381.0,327.0,391.0,6.210600077024653
2023-10-19,2023,10,19,3,Thursday,42,4,0,0,17.8,0.0,Sunny,1,1,0,1,20,312.0,542.0,313.0,537.1428571428571,536.0714285714286,447.6,380.9425444596443,614,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,292,-0.9510565162951536,0.30901699437494723,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,3,0,0,0,1,291,0,0,0,0,0,1,3,497.0,499.0,551.0,542.0,327.0,323.0,249.0,149.0,515.6666666666666,30.615900008546095,551.0,497.0,494.0,118.49191252289567,677.0,312.0,530.9285714285714,150.80525612433163,868.0,312.0,437.56666666666666,150.02360350689943,868.0,271.0,343.81666666666666,152.46922353148437,868.0,162.0,308.97777777777776,140.62828345452357,868.0,116.0,510.8618315690476,496.007470857257,447.4253497461742,312.0,542.0,327.0,323.0,376.0,6.421622267806518
2023-10-20,2023,10,20,4,Friday,42,4,0,0,13.0,2.2,Cloudy,1,1,0,0,25,539.0,455.0,327.0,535.1428571428571,541.0714285714286,454.2,380.9425444596443,525,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,293,-0.9455963874271428,0.3253420847119795,-0.9350162426854148,0.35460488704253557,0,Spring,0,1,0,0,1,1,0,0,0,292,0,0,0,0,0,1,2,614.0,497.0,499.0,455.0,329.0,308.0,164.0,373.0,536.6666666666666,66.98009654616284,614.0,497.0,537.1428571428571,93.53150729643531,677.0,383.0,536.0714285714286,152.43079856659003,868.0,312.0,447.6,151.46380015905004,868.0,271.0,349.9,155.86572883006954,868.0,162.0,314.14444444444445,143.20312917231976,868.0,116.0,536.6463736767857,511.7398080762894,458.17210137545334,539.0,455.0,329.0,308.0,407.75,6.26530121273771
2023-10-21,2023,10,21,5,Saturday,42,4,0,0,16.1,2.1,Cloudy,1,1,0,0,25,383.0,868.0,323.0,566.7142857142857,522.2142857142857,463.56666666666666,380.9425444596443,604,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,294,-0.9398560579418953,0.341570769167856,-0.9350162426854148,0.35460488704253557,1,Spring,0,1,0,0,1,1,0,0,0,293,0,0,1,0,0,1,2,525.0,614.0,497.0,868.0,403.0,485.0,162.0,262.0,545.3333333333334,61.09282554714012,614.0,497.0,535.1428571428571,93.63480223974665,677.0,383.0,541.0714285714286,150.70524685149957,868.0,312.0,454.2,150.33718424101602,868.0,271.0,355.9166666666667,155.53530218567317,868.0,162.0,315.8333333333333,144.79254822839448,868.0,116.0,533.7347802575894,513.5078336661174,462.4835787060693,383.0,868.0,403.0,485.0,534.75,6.405228458030842
2023-10-22,2023,10,22,6,Sunday,42,4,0,0,16.2,1.1,Cloudy,1,1,1,0,25,677.0,770.0,308.0,581.0,522.7142857142857,479.2,380.9425444596443,777,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,295,-0.9338372288229252,0.35769823883312546,-0.9350162426854148,0.35460488704253557,1,Spring,0,1,0,0,1,1,0,0,0,294,0,0,1,0,1,1,3,604.0,525.0,614.0,770.0,640.0,310.0,213.0,180.0,581.0,48.75448697299523,614.0,525.0,566.7142857142857,67.35654951008901,677.0,497.0,522.2142857142857,120.05010400881568,770.0,312.0,463.56666666666666,150.63444752648428,868.0,271.0,363.28333333333336,156.65833401328888,868.0,173.0,319.6333333333333,147.81999758284834,868.0,116.0,551.301085193192,525.5734558439684,471.61367040245193,677.0,770.0,640.0,310.0,599.25,6.656726524178391
2023-10-23,2023,10,23,0,Monday,43,4,0,0,14.1,1.3,Cloudy,1,0,0,0,25,551.0,467.0,485.0,545.4285714285714,510.9285714285714,473.1,380.9425444596443,302,0.0,1.0,-1.0,-1.8369701987210297e-16,296,-0.9275416835791965,0.3737197147904692,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,295,0,0,0,0,0,1,1,777.0,604.0,525.0,467.0,324.0,282.0,177.0,116.0,635.3333333333334,128.88884099615953,777.0,525.0,581.0,98.19198881103789,777.0,497.0,522.7142857142857,121.17084478691073,777.0,312.0,479.2,158.0853981348316,868.0,271.0,372.68333333333334,164.22612476855548,868.0,173.0,326.26666666666665,154.7177059658198,868.0,116.0,607.7258138948939,559.0969950647726,491.31601424745503,551.0,467.0,324.0,282.0,406.0,5.713732805509369
2023-10-24,2023,10,24,1,Tuesday,43,4,0,0,11.9,1.1,Cloudy,1,0,0,0,25,499.0,396.0,310.0,513.0,502.07142857142856,471.8333333333333,380.9425444596443,272,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,297,-0.9209712877166346,0.38963044953078774,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,296,0,0,0,0,0,1,1,302.0,777.0,604.0,396.0,271.0,292.0,203.0,184.0,561.0,240.4017470818379,777.0,302.0,545.4285714285714,144.8756445402493,777.0,302.0,510.92857142857144,134.317914656989,777.0,302.0,473.1,161.35083855824305,868.0,271.0,374.76666666666665,162.48529181589686,868.0,173.0,328.3333333333333,153.11140102420697,868.0,129.0,531.2943604211705,524.817395722803,479.1020778443935,499.0,396.0,271.0,292.0,364.5,5.60947179518496
2023-10-25,2023,10,25,2,Wednesday,43,4,0,0,12.2,0.0,Partly Cloudy,1,0,0,0,25,497.0,477.0,282.0,496.0,495.0,475.03333333333336,380.9425444596443,378,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,298,-0.9141279881853337,0.4054257283599973,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,2,0,1,0,0,297,0,0,0,0,0,1,1,272.0,302.0,777.0,477.0,379.0,381.0,279.0,130.0,450.3333333333333,283.29901752977065,777.0,272.0,513.0,178.5030345213593,777.0,272.0,502.07142857142856,146.05502876851384,777.0,272.0,471.8333333333333,162.81787653553334,868.0,271.0,375.9166666666667,161.49012581103298,868.0,173.0,329.31111111111113,152.45892019513383,868.0,129.0,466.47077031587787,491.10840962642925,465.74065346733585,497.0,477.0,379.0,381.0,433.5,5.937536205082426
2023-10-26,2023,10,26,3,Thursday,43,4,0,0,11.3,0.8,Cloudy,1,0,0,0,25,614.0,312.0,292.0,449.8571428571428,493.5,475.0,380.9425444596443,291,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,299,-0.9070138128026362,0.42110087079608916,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,1,1,0,0,0,298,0,0,0,0,0,1,1,378.0,272.0,302.0,312.0,542.0,327.0,204.0,238.0,317.3333333333333,54.63820397243376,378.0,272.0,496.0,185.7982777099945,777.0,272.0,495.0,149.7130588826505,777.0,272.0,475.03333333333336,159.87505538179894,868.0,271.0,377.56666666666666,160.9880895338267,868.0,173.0,332.06666666666666,151.05076161433175,868.0,129.0,444.3530777369084,476.02728834290536,460.0799661468626,614.0,312.0,542.0,327.0,448.75,5.676753802268282
2023-10-27,2023,10,27,4,Friday,43,4,0,0,11.7,0.4,Partly Cloudy,1,0,0,0,25,525.0,539.0,381.0,419.0,477.07142857142856,472.6,380.9425444596443,309,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,300,-0.8996308696522434,0.4366512319560638,-0.8854560256532101,0.464723172043768,0,Spring,0,1,0,0,2,0,1,0,0,299,0,0,0,0,0,1,1,291.0,378.0,272.0,539.0,455.0,329.0,213.0,280.0,313.6666666666667,56.51843357112153,378.0,272.0,449.85714285714283,191.62587557654206,777.0,272.0,493.5,151.778558331639,777.0,272.0,475.0,159.9146323985781,868.0,271.0,379.01666666666665,159.78560759805688,868.0,173.0,332.65555555555557,150.7829872314909,868.0,129.0,406.01480830268133,451.356983230518,449.1715812341618,525.0,539.0,455.0,329.0,462.0,5.736572297479192
2023-10-28,2023,10,28,5,Saturday,43,4,0,0,14.7,0.2,Sunny,1,0,0,0,25,604.0,383.0,327.0,406.7142857142857,486.7142857142857,478.9666666666666,380.9425444596443,518,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,301,-0.8919813464595487,0.45207220393230374,-0.8854560256532101,0.464723172043768,1,Spring,0,1,0,0,3,0,0,0,1,300,0,0,1,1,0,1,1,309.0,291.0,378.0,383.0,868.0,403.0,219.0,257.0,326.0,45.923850012819514,378.0,291.0,419.0,194.87260796051737,777.0,272.0,477.07142857142856,158.7617781388271,777.0,272.0,472.6,161.90197119202108,868.0,271.0,380.6166666666667,158.57106535670866,868.0,173.0,332.97777777777776,150.70016199880786,868.0,129.0,381.761106227011,432.3760521331156,440.128253412603,604.0,383.0,868.0,403.0,564.5,6.251903883165888
2023-10-29,2023,10,29,6,Sunday,43,4,0,0,12.1,6.3,Rainy,1,0,0,0,25,777.0,677.0,329.0,343.2857142857143,462.1428571428572,479.1,380.9425444596443,333,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,302,-0.8840675099433637,0.46735921715800205,-0.8854560256532101,0.464723172043768,1,Spring,0,1,0,0,0,0,0,1,0,301,0,0,1,0,0,1,1,518.0,309.0,291.0,677.0,770.0,640.0,173.0,262.0,372.6666666666667,126.18372848086743,518.0,291.0,406.7142857142857,183.65340026411593,777.0,272.0,486.7142857142857,156.69491600973106,777.0,272.0,478.96666666666664,159.71968620342167,868.0,271.0,385.6,158.1035061093453,868.0,173.0,335.8777777777778,151.7294182238791,868.0,129.0,415.82082967025826,443.79257851536687,445.1522370634028,777.0,677.0,770.0,640.0,716.0,5.8111409929767
2023-10-30,2023,10,30,0,Monday,44,4,0,0,17.7,1.8,Cloudy,1,0,0,0,25,302.0,551.0,403.0,350.57142857142856,448.0,477.4333333333333,380.9425444596443,353,0.0,1.0,-1.0,-1.8369701987210297e-16,303,-0.8758917051442433,0.48250774176121763,-0.822983865893657,0.5680647467311548,0,Spring,0,1,0,0,1,1,0,0,0,302,0,0,0,0,0,1,1,333.0,518.0,309.0,551.0,467.0,324.0,212.0,169.0,386.6666666666667,114.36928492096675,518.0,309.0,343.2857142857143,84.19365432484514,518.0,272.0,462.14285714285717,151.44425587443914,777.0,272.0,479.1,159.59179609024486,868.0,271.0,388.26666666666665,155.78928257416086,868.0,178.0,336.6666666666667,151.5254270945302,868.0,129.0,395.1156222526937,429.02023471331796,437.916608865764,302.0,551.0,467.0,324.0,411.0,5.869296913133774
